tips,lem_words,lem_tags,word_tags,lng,lat,polarity_pred
"No kids which is nice. Cleanliness has gone downhill last few months. Got all the basics, get what you pay for",kid be nice cleanliness have go downhill last few month get basic get pay,NN VB JJ NN VB VB RB JJ JJ NN VB NN VB VB,"[kid/NN, be/VB, nice/JJ, cleanliness/NN, have/VB, go/VB, downhill/RB, last/JJ, few/JJ, month/NN, get/VB, basic/NN, get/VB, pay/VB]",51.4345154565,0.175995043356,2
"Designed by Sir Christopher Wren, the college was going to have an enormous dome in the middle, but Queen Mary II objected as it would block the view of the river from her house in Greenwich Park.",design sir christopher wren college be go have enormous dome middle queen mary ii object block view river house greenwich park,VB NN NN VB NN VB VB VB JJ NN JJ NN JJ NN VB VB NN NN NN JJ NN,"[design/VB, sir/NN, christopher/NN, wren/VB, college/NN, be/VB, go/VB, have/VB, enormous/JJ, dome/NN, middle/JJ, queen/NN, mary/JJ, ii/NN, object/VB, block/VB, view/NN, river/NN, house/NN, greenwich/JJ, park/NN]",51.4832336577,-0.00557899475098,2
Great space for hiring viewing facilities and meeting rooms,great space hire viewing facility meeting room,JJ NN VB JJ NN NN NN,"[great/JJ, space/NN, hire/VB, viewing/JJ, facility/NN, meeting/NN, room/NN]",51.515133,-0.124461,2
Much nicer than Tottenham.,much nicer tottenham,RB JJ NN,"[much/RB, nicer/JJ, tottenham/NN]",51.5911675773,-0.0101651905001,2
Residence is depressing :(,residence be depress,NN VB VB,"[residence/NN, be/VB, depress/VB]",51.4814623552,-0.021853351134,2
Fish and Chip take-aways all over the place nearby :],fish chip take away place nearby,NN NN NN VB NN RB,"[fish/NN, chip/NN, take/NN, away/VB, place/NN, nearby/RB]",51.5815232472,0.222022533417,2
GamesMaker training for the 2012 Olympics is taking place here.,gamesmaker training olympics be take place here,NN NN NN VB VB NN RB,"[gamesmaker/NN, training/NN, olympics/NN, be/VB, take/VB, place/NN, here/RB]",51.5295789643,-0.0799016777445,2
www.Bromley.ac.uk for more information,www bromley ac uk more information,NN NN NN NN JJ NN,"[www/NN, bromley/NN, ac/NN, uk/NN, more/JJ, information/NN]",51.3872750718,0.0353250064007,2
Some Sundays they have a wonderful farmers market.,sunday have wonderful farmer market,NN VB JJ NN NN,"[sunday/NN, have/VB, wonderful/JJ, farmer/NN, market/NN]",51.439282855,-0.0840067863464,2
Creamichoc is delicious,creamichoc be delicious,NN VB JJ,"[creamichoc/NN, be/VB, delicious/JJ]",51.4676769054,-0.0879442691803,2
Holbern hop every Thursday. So fun,holbern hop thursday fun,NN NN NN NN,"[holbern/NN, hop/NN, thursday/NN, fun/NN]",51.5155358586,-0.119352893786,2
Excellent security. The safety of students are vital.,excellent security safety student be vital,JJ NN NN NN VB JJ,"[excellent/JJ, security/NN, safety/NN, student/NN, be/VB, vital/JJ]",51.4739674832,-0.0804747478182,2
Great hospital staffed by amazing people. Cherish these services while we still have them. They are the people who have trained to care for you so take care of them. Treat them with respect always.,great hospital staff amazing person cherish service still have be person have train care so take care treat respect always,JJ NN VB JJ NN VB NN RB VB VB NN VB VB VB RB VB NN VB NN RB,"[great/JJ, hospital/NN, staff/VB, amazing/JJ, person/NN, cherish/VB, service/NN, still/RB, have/VB, be/VB, person/NN, have/VB, train/VB, care/VB, so/RB, take/VB, care/NN, treat/VB, respect/NN, always/RB]",51.4681498958,-0.0930162493995,2
Good location great teachers,good location great teacher,JJ NN JJ NN,"[good/JJ, location/NN, great/JJ, teacher/NN]",51.5171597738,-0.125417747113,2
One of the top 20 universities in the world!,top university world,JJ NN NN,"[top/JJ, university/NN, world/NN]",51.5116270804,-0.116375684738,2
Choose another uni,choose uni,VB JJ,"[choose/VB, uni/JJ]",51.4947608175,-0.101678297411,2
"This campus includes the Florence Nightingale School of Nursing and Midwifery named for the founder of modern nursing, and a rebel who shunned societal expectations for women. Go, Florence!",campus include florence nightingale school nursing midwifery name founder modern nursing rebel shun societal expectation woman go florence,NN VB NN NN NN NN NN VB NN JJ NN NN VB JJ NN NN VB NN,"[campus/NN, include/VB, florence/NN, nightingale/NN, school/NN, nursing/NN, midwifery/NN, name/VB, founder/NN, modern/JJ, nursing/NN, rebel/NN, shun/VB, societal/JJ, expectation/NN, woman/NN, go/VB, florence/NN]",51.5055975107,-0.112166203111,2
"Get into the enclosed bar right at the top during a gig for a super-cheap, super-strong cocktail. £3.50 goes a long way in here. After more than a couple, however, you'll struggle to go a short way.",get enclose bar right top gig super cheap super strong cocktail go long way here more couple however ll struggle go short way,VB VB NN RB NN NN JJ JJ JJ JJ NN VB JJ NN RB JJ NN RB VB NN VB JJ NN,"[get/VB, enclose/VB, bar/NN, right/RB, top/NN, gig/NN, super/JJ, cheap/JJ, super/JJ, strong/JJ, cocktail/NN, go/VB, long/JJ, way/NN, here/RB, more/JJ, couple/NN, however/RB, ll/VB, struggle/NN, go/VB, short/JJ, way/NN]",51.5111798355,-0.115168768239,2
I love the people in the English Language Center! Everyone is so nice and friendly!,love person english language center everyone be so nice friendly,VB NN NN NN NN NN VB RB JJ JJ,"[love/VB, person/NN, english/NN, language/NN, center/NN, everyone/NN, be/VB, so/RB, nice/JJ, friendly/JJ]",51.5147855726,-0.123150487643,2
"The Company of Surgeons moved to Lincoln’s Inn Fields in 1797, and received a royal charter 3 years later. Since 1799 it has housed the Hunterian Museum of anatomical oddities.",company surgeon move lincoln inn field receive royal charter year later have house hunterian museum anatomical oddity,NN NN VB VB NN NN VB JJ NN NN RB VB VB JJ NN JJ NN,"[company/NN, surgeon/NN, move/VB, lincoln/VB, inn/NN, field/NN, receive/VB, royal/JJ, charter/NN, year/NN, later/RB, have/VB, house/VB, hunterian/JJ, museum/NN, anatomical/JJ, oddity/NN]",51.5153709758,-0.116230884057,2
Good luck finding a working computer in here :P,good luck find working computer here,JJ NN VB JJ NN RB,"[good/JJ, luck/NN, find/VB, working/JJ, computer/NN, here/RB]",51.5072891642,0.0625136486042,2
When I grow up I want to be a fireman.,grow want be fireman,VB VB VB NN,"[grow/VB, want/VB, be/VB, fireman/NN]",51.5074108331,0.0649681544031,2
Wonderful space.,wonderful space,JJ NN,"[wonderful/JJ, space/NN]",51.4801620897,-0.00895295636369,2
"Very chilled place, though I wouldn't recommend coming to study here.",very chill place wouldn recommend come study here,RB VB NN VB NN VB VB RB,"[very/RB, chill/VB, place/NN, wouldn/VB, recommend/NN, come/VB, study/VB, here/RB]",51.5234366786,-0.0393734893716,2
"Surprisingly,the stuff in a Learning Cafe on a ground floor tastes better than from so-called Starbucks at curve.Try Vanilla chai latte, cookies and avoid sushi  and a vending machine with hot drinks",surprisingly stuff learn cafe ground floor taste better so call starbucks curve try vanilla chai latte cookies avoid sushi vending machine hot drink,RB NN VB NN NN NN VB JJ RB VB NN NN NN NN NN NN NN VB NN NN NN JJ NN,"[surprisingly/RB, stuff/NN, learn/VB, cafe/NN, ground/NN, floor/NN, taste/VB, better/JJ, so/RB, call/VB, starbucks/NN, curve/NN, try/NN, vanilla/NN, chai/NN, latte/NN, cookies/NN, avoid/VB, sushi/NN, vending/NN, machine/NN, hot/JJ, drink/NN]",51.5243679139,-0.0401977497927,2
Fridays at 12.30 is a delightful little singing group for babies. Me and my son loved it!!,friday be delightful little singing group baby son love,VB VB JJ JJ NN NN NN NN VB,"[friday/VB, be/VB, delightful/JJ, little/JJ, singing/NN, group/NN, baby/NN, son/NN, love/VB]",51.5487796793,-0.0419542676272,2
The most awful and pricy lunch I've ever had so far. Get away from there and grab some instant food in Sainsbury's across the street,most awful pricy lunch ve ever have so far get away there grab instant food sainsbury street,RB JJ NN NN NN RB VB RB RB VB RB RB VB JJ NN NN NN,"[most/RB, awful/JJ, pricy/NN, lunch/NN, ve/NN, ever/RB, have/VB, so/RB, far/RB, get/VB, away/RB, there/RB, grab/VB, instant/JJ, food/NN, sainsbury/NN, street/NN]",51.5252345874,-0.0394385368731,2
The nachos are ridiculously huge,nachos be ridiculously huge,NN VB RB JJ,"[nachos/NN, be/VB, ridiculously/RB, huge/JJ]",51.4948267161,-0.102071976186,2
Lots of people to support you and make your time the best it can be.,lot person support make time best be,NN NN VB VB NN JJ VB,"[lot/NN, person/NN, support/VB, make/VB, time/NN, best/JJ, be/VB]",51.4986753857,-0.100955112823,2
free wifi only works when it's in a good mood.,free wifi only work good mood,JJ NN JJ NN JJ NN,"[free/JJ, wifi/NN, only/JJ, work/NN, good/JJ, mood/NN]",51.5313354295,-0.117887355517,2
Fantastic botanical watercolours 19-20 March 2011,fantastic botanical watercolour march,JJ JJ NN VB,"[fantastic/JJ, botanical/JJ, watercolour/NN, march/VB]",51.494641305,-0.134635304451,2
Volleyball training,volleyball training,NN NN,"[volleyball/NN, training/NN]",51.513229774,-0.219797637304,2
Try to avoid speaking with lazy guards...,try avoid speak lazy guard,NN VB VB JJ NN,"[try/NN, avoid/VB, speak/VB, lazy/JJ, guard/NN]",51.4822494594,-0.0111109490514,2
"Designed by Sir Christopher Wren, the college was going to have an enormous dome in the middle, but Queen Mary II objected as it would block the view of the river from her house in Greenwich Park.",design sir christopher wren college be go have enormous dome middle queen mary ii object block view river house greenwich park,VB NN NN VB NN VB VB VB JJ NN JJ NN JJ NN VB VB NN NN NN JJ NN,"[design/VB, sir/NN, christopher/NN, wren/VB, college/NN, be/VB, go/VB, have/VB, enormous/JJ, dome/NN, middle/JJ, queen/NN, mary/JJ, ii/NN, object/VB, block/VB, view/NN, river/NN, house/NN, greenwich/JJ, park/NN]",51.4832336577,-0.00557899475098,2
Fire detectors are fake. They are heating detectors. Smoke inside anywhere but secretly,fire detector be fake be heating detector smoke inside anywhere secretly,NN NN VB JJ VB JJ NN VB RB RB RB,"[fire/NN, detector/NN, be/VB, fake/JJ, be/VB, heating/JJ, detector/NN, smoke/VB, inside/RB, anywhere/RB, secretly/RB]",51.463644137,-0.088372559234,2
Much nicer than Tottenham.,much nicer tottenham,RB JJ NN,"[much/RB, nicer/JJ, tottenham/NN]",51.5911675773,-0.0101651905001,2
Residence is depressing :(,residence be depress,NN VB VB,"[residence/NN, be/VB, depress/VB]",51.4814623552,-0.021853351134,2
Fish and Chip take-aways all over the place nearby :],fish chip take away place nearby,NN NN NN VB NN RB,"[fish/NN, chip/NN, take/NN, away/VB, place/NN, nearby/RB]",51.5815232472,0.222022533417,2
This is definetly a Tower for princesses ❤❤❤ amazingggg view and amazing vibe✌🌺☀🌅🏢🏦,be definetly tower princess view amazing vibe,VB RB NN NN NN JJ NN,"[be/VB, definetly/RB, tower/NN, princess/NN, view/NN, amazing/JJ, vibe/NN]",51.5714288945,-0.0897469731359,2
Check out the recycling room on the lower ground floor. A great way to get stuff for the semester without having to spend money.,check recycling room lower ground floor great way get stuff semester have spend money,NN NN NN JJ NN NN JJ NN VB NN NN VB VB NN,"[check/NN, recycling/NN, room/NN, lower/JJ, ground/NN, floor/NN, great/JJ, way/NN, get/VB, stuff/NN, semester/NN, have/VB, spend/VB, money/NN]",51.5161008957,-0.124918547874,2
It's 'soooo' fun living on the 4th floor!,soooo fun live floor,JJ NN VB NN,"[soooo/JJ, fun/NN, live/VB, floor/NN]",51.4363693316,-0.176580711389,2
Roko sells coffee etc to non-members,roko sell coffee etc member,NN VB NN NN NN,"[roko/NN, sell/VB, coffee/NN, etc/NN, member/NN]",51.4766310403,-0.267501141457,2
Peroni's in the members fridge ;),peroni member fridge,NN NN NN,"[peroni/NN, member/NN, fridge/NN]",51.5896843169,-0.230310817989,2
I heard the drums in King Lear were exceptional.,hear drum king lear be exceptional,VB NN NN NN VB JJ,"[hear/VB, drum/NN, king/NN, lear/NN, be/VB, exceptional/JJ]",51.502443101,-0.0859072419468,2
ahahahahah,ahahahahah,RB,[ahahahahah/RB],51.5216853916,-0.131652134098,2
Saturday computer fair!!,saturday computer fair,NN NN JJ,"[saturday/NN, computer/NN, fair/JJ]",51.5227617655,-0.131566240154,2
Most Depressing looking building at UCL.,most depressing look building ucl,RB JJ VB NN NN,"[most/RB, depressing/JJ, look/VB, building/NN, ucl/NN]",51.5254025421,-0.132764775238,2
One of the best dance & drama schools for  upcoming kiddos!,best dance drama school upcoming kiddos,JJ NN NN NN JJ NN,"[best/JJ, dance/NN, drama/NN, school/NN, upcoming/JJ, kiddos/NN]",51.5170199706,-0.162351797686,2
"Try the delicious coconut pastries, so amazing !",try delicious coconut pastry amazing,VB JJ NN NN JJ,"[try/VB, delicious/JJ, coconut/NN, pastry/NN, amazing/JJ]",51.5440931788,-0.174150466919,2
"Bodens is a great place for young people to make strong relationships and discover themselves. The staff prove to be  supportive and push their students to higher standards, to reach full potential.",boden be great place young person make strong relationship discover staff prove be supportive push student higher standard reach full potential,NN VB JJ NN JJ NN VB JJ NN VB NN VB VB JJ VB NN JJ NN VB JJ NN,"[boden/NN, be/VB, great/JJ, place/NN, young/JJ, person/NN, make/VB, strong/JJ, relationship/NN, discover/VB, staff/NN, prove/VB, be/VB, supportive/JJ, push/VB, student/NN, higher/JJ, standard/NN, reach/VB, full/JJ, potential/NN]",51.6484496152,-0.168740451336,2
Best community college,best community college,RB NN NN,"[best/RB, community/NN, college/NN]",51.4905090285,0.0786638259888,2
Until the 10th August we also have a clearing reception at Queen Anne Court. Please stop by with any programme enquiries!,august also have clearing reception queen anne court please stop programme enquiry,JJ RB VB NN NN NN VB NN NN NN NN NN,"[august/JJ, also/RB, have/VB, clearing/NN, reception/NN, queen/NN, anne/VB, court/NN, please/NN, stop/NN, programme/NN, enquiry/NN]",51.4836380747,-0.00530663545313,2
One the most enriching and fun residences in London.,most enrich fun residence london,JJ VB NN NN NN,"[most/JJ, enrich/VB, fun/NN, residence/NN, london/NN]",51.5492406759,-0.182292871988,2
Common Ball,common ball,JJ NN,"[common/JJ, ball/NN]",51.4878111933,-0.237403500617,2
Girls love cock,girl love cock,NN VB NN,"[girl/NN, love/VB, cock/NN]",51.4359923627,-0.332368612289,2
Check out the Chef’s Hat restaurant at Barking & Dagenham College. First-class food freshly prepared by students with support from expert chefs.,check chef hat restaurant bark dagenham college first class food freshly prepare student support expert chef,NN NN NN NN VB JJ NN JJ NN NN RB VB NN NN JJ NN,"[check/NN, chef/NN, hat/NN, restaurant/NN, bark/VB, dagenham/JJ, college/NN, first/JJ, class/NN, food/NN, freshly/RB, prepare/VB, student/NN, support/NN, expert/JJ, chef/NN]",51.5604308822,0.173655141376,2
Weird place. Delayed start on my test. Old machines.,weird place delay start test old machine,JJ NN VB NN NN JJ NN,"[weird/JJ, place/NN, delay/VB, start/NN, test/NN, old/JJ, machine/NN]",51.5407168223,0.000472068786621,2
Fish and Chip take-aways all over the place nearby :],fish chip take away place nearby,NN NN NN VB NN RB,"[fish/NN, chip/NN, take/NN, away/VB, place/NN, nearby/RB]",51.5815232472,0.222022533417,2
Ravensbourne provides the eduroam network,ravensbourne provide eduroam network,NN VB NN NN,"[ravensbourne/NN, provide/VB, eduroam/NN, network/NN]",51.4206342796,0.0536217146185,2
Flat 18f is the place to be!,flat be place be,JJ VB NN VB,"[flat/JJ, be/VB, place/NN, be/VB]",51.524925,-0.038652,2
We will always have City!!!!,always have city,RB VB NN,"[always/RB, have/VB, city/NN]",51.5198640401,-0.116799968218,2
"Everytime I sit for an exam on the BPTC, I feel stupider. #thatshittyfeeling",everytime sit exam bptc feel stupider,NN NN NN NN NN NN,"[everytime/NN, sit/NN, exam/NN, bptc/NN, feel/NN, stupider/NN]",51.5186925366,-0.117147463798,2
"This place is haunted! Also famous for first reading by Dickens of his Christmas story ""The Chimes"" which took place here in 1844.",place be haunt also famous first reading dicken christmas story chime take place here,NN VB VB RB JJ JJ NN NN NN NN VB VB NN RB,"[place/NN, be/VB, haunt/VB, also/RB, famous/JJ, first/JJ, reading/NN, dicken/NN, christmas/NN, story/NN, chime/VB, take/VB, place/NN, here/RB]",51.5161059217,-0.118151732834,2
Avoid if possible,avoid possible,VB JJ,"[avoid/VB, possible/JJ]",51.5051059211,-0.112184031845,2
This place is open 24hours with your access card!! Great for piece and quiet!,place be open hour access card great piece quiet,NN VB JJ NN NN NN JJ NN JJ,"[place/NN, be/VB, open/JJ, hour/NN, access/NN, card/NN, great/JJ, piece/NN, quiet/JJ]",51.5178743855,-0.0602413725228,2
